,id,name,category,subcategory,price,currency,brand
50,42767,Pasta Fresca Tallarines,Frescos,Mercado,2.85,EUR,Llegums Porta Novau
51,42515,Kiwi Verde,Frescos,Mercado,3.87,EUR,Fruites i  Verdures Lluís Macià
52,42507,Manzana Pink Lady,Frescos,Mercado,3.58,EUR,Fruites i  Verdures Lluís Macià
53,42509,Pera Conference Rincón del Soto,Frescos,Mercado,2.98,EUR,Fruites i  Verdures Lluís Macià
54,42504,Manzana Fuji,Frescos,Mercado,3.5,EUR,Fruites i  Verdures Lluís Macià
55,42505,Manzana Golden,Frescos,Mercado,2.98,EUR,Fruites i  Verdures Lluís Macià
56,43877,Aguacate Verde,Frescos,Mercado,4.39,EUR,Fruites i  Verdures Lluís Macià
57,42517,Limón Premium,Frescos,Mercado,2.75,EUR,Fruites i  Verdures Lluís Macià
58,42520,Mango,Frescos,Mercado,3.99,EUR,Fruites i  Verdures Lluís Macià
59,43681,Cerezas Premium,Frescos,Mercado,12.45,EUR,Fruites i  Verdures Lluís Macià
60,29403,Cesta Mixta Temporada Semanal 2-3 Personas (7 Kg aprox),Frescos,Frescos de Temporada,25.95,EUR,Antolín
61,45940,Cesta Fruta de Temporada Semanal 2-3 Personas,Frescos,Frescos de Temporada,26.9,EUR,Antolín
62,42559,Alcachofas,Frescos,Frescos de Temporada,2.68,EUR,Fruites i  Verdures Lluís Macià
63,44702,Guisantes Llavaneras Premium Pelados 250 gr,Frescos,Frescos de Temporada,9.95,EUR,Fruites i  Verdures Lluís Macià
64,43682,Calçots de Valls - Manojo x25,Frescos,Frescos de Temporada,5.95,EUR,Fruites i  Verdures Lluís Macià
65,42531,Judía Perona,Frescos,Frescos de Temporada,2.49,EUR,Fruites i  Verdures Lluís Macià
66,27455,Naranja de Zumo en Bolsa 5Kg,Frescos,Frescos de Temporada,6.29,EUR,Antolín
67,48267,Fresas de Huelva 500g,Frescos,Frescos de Temporada,2.99,EUR,Fruites i  Verdures Lluís Macià
68,42535,Fresas de Maresme 500g,Frescos,Frescos de Temporada,3.98,EUR,Fruites i  Verdures Lluís Macià
69,28658,Zanahoria Ecológica,Frescos,Frescos de Temporada,1.99,EUR,ECOOOO
70,28039,Brócoli Ecológico,Frescos,Frescos de Temporada,2.49,EUR,ECOOOO
71,28659,Calabacín Ecológico - 2-3 unidades,Frescos,Frescos de Temporada,2.59,EUR,ECOOOO
72,42510,Pera Comice ( tipo Puigcerdà),Frescos,Frescos de Temporada,4.48,EUR,Fruites i  Verdures Lluís Macià
73,42512,Granada,Frescos,Frescos de Temporada,1.64,EUR,Fruites i  Verdures Lluís Macià
74,26271,Plátano Canarias Maduro Extra - 3/4 unidades,Frescos,Frescos de Temporada,1.69,EUR,Plátano de Canarias
75,44916,Calabacin Extra 1-2 uds,Frescos,Frescos de Temporada,0.99,EUR,Antolín
76,44912,Puerro a Granel Extra 1-2 uds,Frescos,Frescos de Temporada,1.49,EUR,Antolín
77,25903,Patata Blanca del Cura Extra,Frescos,Frescos de Temporada,1.49,EUR,Antolín
78,27997,Tomate de Colgar en Ristra Extra,Frescos,Frescos de Temporada,3.79,EUR,Antolín
79,26645,Limones Extra - 6/7 unidades,Frescos,Frescos de Temporada,2.69,EUR,Antolín
80,42538,Calabacín,Frescos,Frescos de Temporada,1.68,EUR,Fruites i  Verdures Lluís Macià
81,25912,Tomate Cor de Bou Extra - 2/3 unidades,Frescos,Frescos de Temporada,3.19,EUR,Antolín
82,25904,Patata Kennebec Extra (ideal para freir) 1Kg,Frescos,Frescos de Temporada,1.3,EUR,Antolín
83,26638,Judía Perona Extra,Frescos,Frescos de Temporada,3.89,EUR,Antolín
84,18086,Ensalada Duo Canónigo y Rúcula Florette,Frescos,Frescos de Temporada,1.99,EUR,Florette
85,25880,Cebolla Dulce - 4 unidades Extra (ideal ensalada),Frescos,Frescos de Temporada,2.25,EUR,Antolín
86,28160,Cebolla Tierna Extra Maresme,Frescos,Frescos de Temporada,2.19,EUR,Antolín
87,26640,Boniato Extra - 2-3 unidades,Frescos,Frescos de Temporada,1.29,EUR,Antolín
88,25891,Espárragos Verdes Trigueros Extra,Frescos,Frescos de Temporada,5.49,EUR,Antolín
89,25890,Espárragos Verdes Trigueros 1ª,Frescos,Frescos de Temporada,3.19,EUR,Antolín
90,31545,Limón 1ª 5-6 unidades,Frescos,Frescos de Temporada,1.49,EUR,Antolín
91,46821,Brócoli Extra 1ud,Frescos,Frescos de Temporada,1.39,EUR,Antolín
92,25895,Lechuga Escarola del Prat Extra,Frescos,Frescos de Temporada,2.25,EUR,Antolín
93,25899,Lechuga Trocadero Extra,Frescos,Frescos de Temporada,1.49,EUR,Antolín
94,26840,Pimiento Rojo Extra - 1/2 unidades,Frescos,Frescos de Temporada,1.85,EUR,Antolín
95,26643,Zanahoria en Manojo Extra,Frescos,Frescos de Temporada,1.99,EUR,Antolín
96,44914,Berenjena Extra 1-2 uds,Frescos,Frescos de Temporada,0.79,EUR,Antolín
97,27998,Col Kale Extra,Frescos,Frescos de Temporada,2.25,EUR,Antolín
98,25896,Lechuga Hoja de Roble Extra,Frescos,Frescos de Temporada,1.89,EUR,Antolín
99,25898,Lechuga Maravilla Extra,Frescos,Frescos de Temporada,1.29,EUR,Antolín
100,25897,Lechuga Larga de Maresme Extra,Frescos,Frescos de Temporada,1.39,EUR,Antolín
101,25906,Rábanos de Maresme Extra,Frescos,Frescos de Temporada,0.99,EUR,Antolín
102,49326,Calabacín 1ª 1Kg,Frescos,Frescos de Temporada,1.99,EUR,Antolín
103,80777,Calçots de Valls - Manojo x25,Frescos,Frescos de Temporada,5.39,EUR,Antolín
104,80172,Cabeza de Ajo 2uds,Frescos,Frescos de Temporada,1.3,EUR,Fruites i  Verdures Lluís Macià
105,42560,Ajos Tiernos,Frescos,Frescos de Temporada,1.25,EUR,Fruites i  Verdures Lluís Macià
106,42539,Berenjena Negra,Frescos,Frescos de Temporada,1.23,EUR,Fruites i  Verdures Lluís Macià
107,42540,Berenjena Lila,Frescos,Frescos de Temporada,1.79,EUR,Fruites i  Verdures Lluís Macià
108,29245,Berenjena Ecológica - 1/2 unidades,Frescos,Frescos de Temporada,3.89,EUR,ECOOOO
109,36153,Pepino Ecológico - 2-3 unidades,Frescos,Frescos de Temporada,2.79,EUR,ECOOOO
110,31405,Pimiento Verde Italiano Ecológico,Frescos,Frescos de Temporada,2.35,EUR,ECOOOO
111,53626,Flores de Brócoli Ecológico 500gr,Frescos,Frescos de Temporada,1.79,EUR,ECOOOO
112,29244,Pimiento Rojo Ecológico - 1-2 unidades,Frescos,Frescos de Temporada,2.59,EUR,ECOOOO
113,28046,Lechuga Maravilla Ecológica,Frescos,Frescos de Temporada,2.19,EUR,ECOOOO
114,28044,Coliflor Ecológica,Frescos,Frescos de Temporada,2.69,EUR,ECOOOO
115,44363,Fresón Ecológico Caja 1 Kg,Frescos,Frescos de Temporada,9.35,EUR,ECOOOO
116,37176,Fresón Ecológico 250gr,Frescos,Frescos de Temporada,3.1,EUR,ECOOOO
117,25870,Moras Extra,Frescos,Frescos de Temporada,3.79,EUR,Antolín
118,30766,Piña Costa Rica,Frescos,Frescos de Temporada,5.99,EUR,Antolín
119,25866,Grosella Extra,Frescos,Frescos de Temporada,7.49,EUR,Antolín
120,28659,Calabacín Ecológico - 2-3 unidades,Frescos,Frescos Ecológicos,2.59,EUR,ECOOOO
121,28040,Calabaza Ecológica 800gr - 1kg,Frescos,Frescos Ecológicos,2.69,EUR,ECOOOO
122,25123,Huevos Ecológicos Mans Cat. 0 M/L (6 ud),Frescos,Frescos Ecológicos,2.59,EUR,MANS
123,28053,Limón Ecológico - 4/5 unidades,Frescos,Frescos Ecológicos,2.49,EUR,ECOOOO
124,28052,Kiwi Verde Zespri Ecológico - 4 unidades,Frescos,Frescos Ecológicos,2.99,EUR,ECOOOO
125,57586,Tomate Marmalindo  Eco,Frescos,Frescos Ecológicos,3.09,EUR,ECOOOO
126,37175,Aguacate Ecológico Verde - 2-3 unidades,Frescos,Frescos Ecológicos,3.59,EUR,ECOOOO
127,28049,Patata Blanca Ecológica 2 Kg,Frescos,Frescos Ecológicos,3.89,EUR,ECOOOO
128,28660,Plátano de Canarias Ecológico Verde - 4-5 unidades,Frescos,Frescos Ecológicos,2.69,EUR,ECOOOO
129,37940,Arándanos Ecológicos,Frescos,Frescos Ecológicos,3.09,EUR,ECOOOO
130,28056,Manzana Golden Ecológica - 3-4 unidades,Frescos,Frescos Ecológicos,2.79,EUR,ECOOOO
131,28054,Mandarina Ecológica,Frescos,Frescos Ecológicos,2.35,EUR,ECOOOO
132,37941,Frambuesas Ecológicas,Frescos,Frescos Ecológicos,3.25,EUR,ECOOOO
133,28055,Pera Conference Ecológica - 4-5 unidades,Frescos,Frescos Ecológicos,2.99,EUR,ECOOOO
134,28059,Naranja de Mesa Ecológica 1kg,Frescos,Frescos Ecológicos,1.79,EUR,ECOOOO
135,36153,Pepino Ecológico - 2-3 unidades,Frescos,Frescos Ecológicos,2.79,EUR,ECOOOO
136,29941,Alcachofa Ecológica - 3/4 unidades,Frescos,Frescos Ecológicos,3.05,EUR,ECOOOO
137,28042,Cebolla Seca Ecológica (ideal freír) - 4 unidades,Frescos,Frescos Ecológicos,2.25,EUR,ECOOOO
138,29244,Pimiento Rojo Ecológico - 1-2 unidades,Frescos,Frescos Ecológicos,2.59,EUR,ECOOOO
139,28050,Tomate de Ensalada Ecológico - 2/3 unidades,Frescos,Frescos Ecológicos,2.79,EUR,ECOOOO
140,28046,Lechuga Maravilla Ecológica,Frescos,Frescos Ecológicos,2.19,EUR,ECOOOO
141,32626,Tomate de Colgar Ecológico,Frescos,Frescos Ecológicos,2.95,EUR,ECOOOO
142,28035,Ajo Ecológico - 3/4 unidades,Frescos,Frescos Ecológicos,2.69,EUR,ECOOOO
143,32625,Tomate de Rama Ecológico,Frescos,Frescos Ecológicos,2.49,EUR,ECOOOO
144,28658,Zanahoria Ecológica,Frescos,Frescos Ecológicos,1.99,EUR,ECOOOO
145,29245,Berenjena Ecológica - 1/2 unidades,Frescos,Frescos Ecológicos,3.89,EUR,ECOOOO
146,31405,Pimiento Verde Italiano Ecológico,Frescos,Frescos Ecológicos,2.35,EUR,ECOOOO
147,31406,Tomate Cherry Ecológico,Frescos,Frescos Ecológicos,1.99,EUR,ECOOOO
148,28044,Coliflor Ecológica,Frescos,Frescos Ecológicos,2.69,EUR,ECOOOO
149,28043,Col Rizada Ecológica,Frescos,Frescos Ecológicos,2.55,EUR,ECOOOO
150,28037,Apio Ecológico,Frescos,Frescos Ecológicos,2.65,EUR,ECOOOO
151,28058,Manzana Fuji Eco - 4 unidades,Frescos,Frescos Ecológicos,3.19,EUR,ECOOOO
152,37421,Cúrcuma Ecológica,Frescos,Frescos Ecológicos,1.89,EUR,ECOOOO
153,37179,Jengibre Ecológico,Frescos,Frescos Ecológicos,1.75,EUR,ECOOOO
154,28045,Lechuga Hoja de Roble Ecológica,Frescos,Frescos Ecológicos,2.09,EUR,ECOOOO
155,41740,Boniato Ecológico,Frescos,Frescos Ecológicos,2.45,EUR,ECOOOO
156,79100,Lechuga Hoja Roble Verde,Frescos,Frescos Ecológicos,2.09,EUR,ECOOOO
157,31404,Judía Perona Ecológica,Frescos,Frescos Ecológicos,4.89,EUR,ECOOOO
158,34528,Remolacha Ecológica,Frescos,Frescos Ecológicos,1.65,EUR,ECOOOO
159,78581,Patata Roja 1kg,Frescos,Frescos Ecológicos,2.39,EUR,ECOOOO
160,28039,Brócoli Ecológico,Frescos,Frescos Ecológicos,2.49,EUR,ECOOOO
161,56212,Calabaza Ecológica 500-800gr,Frescos,Frescos Ecológicos,2.09,EUR,ECOOOO
162,25113,Almendra Tostada Ecológica ECOOOO,Frescos,Frescos Ecológicos,4.35,EUR,ECOOOO
163,25115,Avellana Tostada Ecológica ECOOOO,Frescos,Frescos Ecológicos,3.71,EUR,ECOOOO
164,25116,Avellana en Grano Ecológica ECOOOO,Frescos,Frescos Ecológicos,3.96,EUR,ECOOOO
165,37422,Piña Ecológica,Frescos,Frescos Ecológicos,3.29,EUR,ECOOOO
166,44363,Fresón Ecológico Caja 1 Kg,Frescos,Frescos Ecológicos,9.35,EUR,ECOOOO
167,44080,Anacardo Crudo Ecoooo 130g,Frescos,Frescos Ecológicos,4.79,EUR,ECOOOO
168,44081,Anacardo Frito y Salado Ecoooo 130g,Frescos,Frescos Ecológicos,5.05,EUR,ECOOOO
169,44083,Cacahuete Crudo Ecoooo 180g,Frescos,Frescos Ecológicos,2.35,EUR,ECOOOO
170,44084,Cocktail Ensaladas Ecoooo 120g,Frescos,Frescos Ecológicos,4.09,EUR,ECOOOO
171,44087,Incaberris Ecoooo 140g,Frescos,Frescos Ecológicos,4.89,EUR,ECOOOO
172,44091,Nueces de Macadamia Fritas Ecoooo 120g,Frescos,Frescos Ecológicos,7.79,EUR,ECOOOO
173,44092,Arándanos Rojos Ecoooo 140g,Frescos,Frescos Ecológicos,4.29,EUR,ECOOOO
174,44093,Nueces Pecanas Ecoooo 120g,Frescos,Frescos Ecológicos,7.35,EUR,ECOOOO
175,44094,Nueces de Brasil Ecoooo 130g,Frescos,Frescos Ecológicos,6.59,EUR,ECOOOO
176,44095,Orejones Ecoooo 120g,Frescos,Frescos Ecológicos,2.19,EUR,ECOOOO
177,44096,Piñones Ecoooo 75g,Frescos,Frescos Ecológicos,8.89,EUR,ECOOOO
178,44097,Ciruelas con hueso Ecoooo 120g,Frescos,Frescos Ecológicos,3.05,EUR,ECOOOO
179,44098,Ciruelas sin Hueso Ecoooo 120g,Frescos,Frescos Ecológicos,3.39,EUR,ECOOOO
180,47282,Cesta Fruta Ecológica 7kg,Frescos,Frutas,29.95,EUR,ECOOOO
181,49191,Pera Conference Ecológica - 8-10 unidades,Frescos,Frutas,5.68,EUR,ECOOOO
182,47493,Mandarina Ecológica 2 Kg,Frescos,Frutas,4.09,EUR,ECOOOO
183,50643,Manzana Royal Gala Eco - 4 unidades,Frescos,Frutas,2.79,EUR,ECOOOO
184,29403,Cesta Mixta Temporada Semanal 2-3 Personas (7 Kg aprox),Frescos,Frutas,25.95,EUR,Antolín
185,45940,Cesta Fruta de Temporada Semanal 2-3 Personas,Frescos,Frutas,26.9,EUR,Antolín
186,28000,Fresas Tipo Fresón Extra,Frescos,Frutas,2.69,EUR,Antolín
187,26641,Mango de Avión Super Extra - 2 unidades,Frescos,Frutas,11.59,EUR,Antolín
188,26642,Aguacate Extra EXOTICA - 2 unidades,Frescos,Frutas,4.25,EUR,Antolín
189,27455,Naranja de Zumo en Bolsa 5Kg,Frescos,Frutas,6.29,EUR,Antolín
190,48267,Fresas de Huelva 500g,Frescos,Frutas,2.99,EUR,Fruites i  Verdures Lluís Macià
191,42535,Fresas de Maresme 500g,Frescos,Frutas,3.98,EUR,Fruites i  Verdures Lluís Macià
192,44363,Fresón Ecológico Caja 1 Kg,Frescos,Frutas,9.35,EUR,ECOOOO
193,37176,Fresón Ecológico 250gr,Frescos,Frutas,3.1,EUR,ECOOOO
194,42512,Granada,Frescos,Frutas,1.64,EUR,Fruites i  Verdures Lluís Macià
195,42502,Mandarina,Frescos,Frutas,3.98,EUR,Fruites i  Verdures Lluís Macià
196,28054,Mandarina Ecológica,Frescos,Frutas,2.35,EUR,ECOOOO
197,27456,Mandarina Clementina 1ª,Frescos,Frutas,2.85,EUR,Antolín
198,49324,"Naranja de Mesa 1ª 1,5Kg",Frescos,Frutas,1.99,EUR,Antolín
199,48379,Naranja Sanguina,Frescos,Frutas,3.28,EUR,Fruites i  Verdures Lluís Macià
200,47492,Naranja de Mesa Ecológica 2 Kg,Frescos,Frutas,3.79,EUR,ECOOOO
201,42503,Naranja Sanahuja Premium 1kg,Frescos,Frutas,2.98,EUR,Fruites i  Verdures Lluís Macià
202,28059,Naranja de Mesa Ecológica 1kg,Frescos,Frutas,1.79,EUR,ECOOOO
203,49321,Kiwi Verde 1ª 500gr,Frescos,Frutas,1.79,EUR,Antolín
204,42515,Kiwi Verde,Frescos,Frutas,3.87,EUR,Fruites i  Verdures Lluís Macià
205,28052,Kiwi Verde Zespri Ecológico - 4 unidades,Frescos,Frutas,2.99,EUR,ECOOOO
206,42516,Kiwi Amarillo,Frescos,Frutas,9.03,EUR,Fruites i  Verdures Lluís Macià
207,42520,Mango,Frescos,Frutas,3.99,EUR,Fruites i  Verdures Lluís Macià
208,49313,Mango 1ª 950gr,Frescos,Frutas,3.99,EUR,Antolín
209,40146,Mango Verde Ecológico - 1 unidad,Frescos,Frutas,3.19,EUR,ECOOOO
210,42534,Papaya Media Unidad,Frescos,Frutas,3.38,EUR,Fruites i  Verdures Lluís Macià
211,25871,Papaya Extra Media Unidad,Frescos,Frutas,4.59,EUR,Antolín
212,43877,Aguacate Verde,Frescos,Frutas,4.39,EUR,Fruites i  Verdures Lluís Macià
213,42519,Aguacate Maduro,Frescos,Frutas,3.99,EUR,Fruites i  Verdures Lluís Macià
214,49319,Aguacate 1ª 500gr,Frescos,Frutas,2.79,EUR,Antolín
215,37175,Aguacate Ecológico Verde - 2-3 unidades,Frescos,Frutas,3.59,EUR,ECOOOO
216,30203,Pitahaya Dragon Fruit,Frescos,Frutas,9.69,EUR,Antolín
217,43876,Plátano de Canarias Verde,Frescos,Frutas,2.47,EUR,Fruites i  Verdures Lluís Macià
218,42501,Plátano de Canarias Maduro,Frescos,Frutas,2.47,EUR,Fruites i  Verdures Lluís Macià
219,26271,Plátano Canarias Maduro Extra - 3/4 unidades,Frescos,Frutas,1.69,EUR,Plátano de Canarias
220,28660,Plátano de Canarias Ecológico Verde - 4-5 unidades,Frescos,Frutas,2.69,EUR,ECOOOO
221,47046,Banana Extra  - 3-4 unidades,Frescos,Frutas,0.99,EUR,Antolín
222,42507,Manzana Pink Lady,Frescos,Frutas,3.58,EUR,Fruites i  Verdures Lluís Macià
223,54535,Manzana Pink Lady 1.2kg (5-6 ud aprox),Frescos,Frutas,4.05,EUR,Antolín
224,42504,Manzana Fuji,Frescos,Frutas,3.5,EUR,Fruites i  Verdures Lluís Macià
225,28157,Manzana Fuji Extra - 4 unidades,Frescos,Frutas,2.65,EUR,Antolín
226,42506,Manzana Royal Gala,Frescos,Frutas,3.5,EUR,Fruites i  Verdures Lluís Macià
227,28159,Manzana Royal Gala Extra - 4 unidades,Frescos,Frutas,2.35,EUR,Antolín
228,28158,Manzana Golden Extra - 4 unidades,Frescos,Frutas,2.79,EUR,Antolín
229,49314,Manzana Golden 1ª 900gr,Frescos,Frutas,1.15,EUR,Antolín
230,49194,Manzana Golden Extra - 8 unidades,Frescos,Frutas,5.38,EUR,Antolín
231,42505,Manzana Golden,Frescos,Frutas,2.98,EUR,Fruites i  Verdures Lluís Macià
232,28056,Manzana Golden Ecológica - 3-4 unidades,Frescos,Frutas,2.79,EUR,ECOOOO
233,46682,Manzana Granny Smith Eco,Frescos,Frutas,2.59,EUR,ECOOOO
234,44920,Manzana Granny Extra 4-5 uds,Frescos,Frutas,2.25,EUR,Antolín
235,42508,Manzana Granny Smith,Frescos,Frutas,2.5,EUR,Fruites i  Verdures Lluís Macià
236,34512,Manzana Red Delicious Ecológica,Frescos,Frutas,3.05,EUR,ECOOOO
237,28058,Manzana Fuji Eco - 4 unidades,Frescos,Frutas,3.19,EUR,ECOOOO
238,42518,Pomelos,Frescos,Frutas,1.38,EUR,Fruites i  Verdures Lluís Macià
239,49311,Limón 1ª 900gr,Frescos,Frutas,1.49,EUR,Antolín
240,29847,Pechuga de Pollo Fileteada  (9-10 Filetes 500 gr),Frescos,Pollo y Aves,3.2,EUR,Torrent
241,29851,Pechuga de Pavo Fileteada (4-5 Filetes 380 gr),Frescos,Pollo y Aves,2.93,EUR,Torrent
242,29841,Pechuga de Pollo (380gr),Frescos,Pollo y Aves,2.15,EUR,Torrent
243,29846,Pechuga de Pollo Fileteada (18-20 filetes 1100 gr),Frescos,Pollo y Aves,7.01,EUR,Torrent
244,25837,Pechuga Pollo de Corral Fileteada (6 Filetes 360 gr),Frescos,Pollo y Aves,3.06,EUR,Rei del Galliner
245,31035,Pechuga de Pollo Ecológico Fileteada (6-8 Filetes 285 gr),Frescos,Pollo y Aves,9.99,EUR,Torrent
246,29853,Contramuslo Deshuesado de Pollo Ecológico (ideal plancha),Frescos,Pollo y Aves,6.29,EUR,Torrent
247,29839,Muslos de Pollo Abiertos para Brasa (2 unidades),Frescos,Pollo y Aves,2.69,EUR,Torrent
248,29837,Jamoncitos de Pollo (10-12 unidades),Frescos,Pollo y Aves,4.35,EUR,Torrent
249,25839,Muslo de Pollo de Corral - abierto para brasa,Frescos,Pollo y Aves,3.99,EUR,Rei del Galliner
250,42379,Pollo Groc Català Entero a Octavos para Guisar,Frescos,Pollo y Aves,9.22,EUR,Polleries El Pagès
251,42992,Pollo Groc Català Entero a Cuartos Abierto para Plancha sin Hueso ni Piel,Frescos,Pollo y Aves,9.22,EUR,Polleries El Pagès
252,42995,Pollo Rei del Galliner Entero a Octavos para Guisar,Frescos,Pollo y Aves,9.98,EUR,Polleries El Pagès
253,43031,Codorniz Abierta,Frescos,Pollo y Aves,1.9,EUR,Polleries El Pagès
254,41483,Pollo Entero eviscerado,Frescos,Pollo y Aves,4.69,EUR,Torrent
255,29848,Carcasa de Pollo,Frescos,Pollo y Aves,0.49,EUR,Torrent
256,43033,Picantón Entero,Frescos,Pollo y Aves,2.95,EUR,Polleries El Pagès
257,42994,Pollo Rei del Galliner Entero Eviscerado ideal Horno,Frescos,Pollo y Aves,12.48,EUR,Polleries El Pagès
258,29835,Alitas Partidas de Pollo,Frescos,Pollo y Aves,1.29,EUR,Torrent
259,29834,Alitas de Pollo (12 unidades),Frescos,Pollo y Aves,3.59,EUR,Torrent
260,29850,Estofado de Pavo,Frescos,Pollo y Aves,2.49,EUR,Torrent
261,43045,Estofado de Pavo sin Piel ni Hueso a Tacos ideal Estofar,Frescos,Pollo y Aves,5.34,EUR,Polleries El Pagès
262,29849,Preparado de Ave para Caldo,Frescos,Pollo y Aves,3.79,EUR,Torrent
263,56406,Blanquita Sin Punta de Pollo Ecológico 350gr,Frescos,Pollo y Aves,5.49,EUR,Polleries El Pagès
264,42367,Pechuga de Pollo Groc Català a Filetes ideal Plancha 300 gr,Frescos,Pollo y Aves,2.69,EUR,Polleries El Pagès
265,42369,Pechuga de Pollo Rei del Galliner Entera sin Piel ni Hueso,Frescos,Pollo y Aves,3.56,EUR,Polleries El Pagès
